road_id,road_type,road_length_km,road_condition,road_width_m,traffic_level,elevation_m,slope_degree,rainfall_mm,temperature_c,previous_disruptions,previous_accidents,flood,landslide,bridge_damage,road_accessible,risk_score,risk_category
R06166,District Road,16.77,0,8.11,1,403.6,4.13,269.95,10.21,3,2,1,1,0,1,0.6201786353353124,High
R06167,District Road,9.79,3,10.39,0,275.1,37.51,18.63,31.2,2,3,0,0,0,1,0.2661578274033562,Moderate
R06168,Village Road,19.76,0,3.35,2,225.7,35.61,167.4,11.29,1,2,1,0,0,1,0.4417515430834156,Moderate
R06169,Highway,9.07,1,7.46,0,2035.3,37.39,87.86,21.21,6,0,0,1,0,1,0.3766496315349326,Moderate
R06170,Highway,13.17,1,6.57,2,1810.4,28.72,58.68,14.38,2,1,1,0,0,1,0.37437370593452984,Moderate
R06171,Highway,1.48,0,4.91,0,2441.0,32.02,189.48,32.67,3,2,1,0,0,1,0.39108621724407633,Moderate
R06172,District Road,13.24,0,6.4,1,807.5,40.82,51.72,24.42,2,0,0,0,0,1,0.16982875241249692,Safe
R06173,Highway,17.1,0,11.85,1,2017.6,5.75,91.92,21.71,0,0,0,0,0,1,0.07535120858682472,Safe
R06174,Village Road,18.88,1,9.51,1,277.9,3.74,165.19,21.1,1,1,1,1,1,0,0.6940988626980484,High
R06175,District Road,19.95,1,5.7,2,2264.5,5.63,95.22,20.11,1,0,1,0,0,1,0.3522259011612545,Moderate
R06176,District Road,6.0,2,8.45,3,177.0,39.15,154.71,21.85,1,2,0,1,0,0,0.5344046942755314,High
R06177,District Road,11.72,2,5.22,1,1980.3,25.33,102.58,24.14,2,2,0,0,0,1,0.24685309447003767,Safe
R06178,State Highway,9.29,0,8.5,1,803.0,7.92,60.1,30.43,2,2,0,0,1,1,0.1279062069957851,Safe
R06179,State Highway,11.49,1,11.07,1,493.9,6.38,164.0,15.94,2,1,1,0,0,1,0.3349631495198222,Moderate
R06180,State Highway,3.57,2,8.01,3,1776.1,20.04,37.09,30.11,3,0,0,0,0,1,0.20945474828654526,Safe
R06181,District Road,17.19,1,9.6,2,2244.9,36.71,30.73,30.76,3,1,0,1,0,1,0.3907451701371198,Moderate
R06182,State Highway,18.24,1,7.08,1,1922.1,36.23,54.28,31.28,3,2,1,1,0,1,0.5693419057720351,High
R06183,Highway,9.27,2,7.72,1,817.1,38.31,67.84,33.54,2,4,0,1,0,0,0.40512994898337723,Moderate
R06184,Village Road,5.97,0,9.26,0,916.2,34.6,110.27,33.91,0,0,1,1,0,1,0.6048119997830673,High
R06185,Highway,3.25,2,10.31,2,513.8,2.77,60.52,12.7,2,3,0,1,0,0,0.30621808748634116,Moderate
R06186,Village Road,13.83,0,8.94,2,2069.0,32.41,51.1,31.94,2,1,1,0,0,1,0.3384086921910854,Moderate
R06187,Village Road,6.59,1,11.8,3,312.4,23.35,214.09,31.14,2,0,1,1,0,1,0.8091827669665315,Critical
R06188,State Highway,18.24,0,10.38,1,2262.9,32.69,69.86,19.44,0,4,0,0,0,1,0.14895631393384484,Safe
R06189,Highway,13.58,2,9.99,2,1522.8,21.79,47.14,27.28,4,1,0,0,0,1,0.20072911501698423,Safe
R06190,Highway,13.09,1,10.61,1,1492.7,21.76,146.26,33.17,1,1,1,0,0,1,0.41242734402230985,Moderate
R06191,District Road,11.41,1,5.53,1,2102.7,5.68,44.29,12.28,1,0,0,0,0,1,0.0,Safe
R06192,District Road,1.39,2,6.89,1,1685.5,40.74,75.18,18.86,5,3,0,1,0,0,0.4554290775615466,Moderate
R06193,Village Road,18.67,2,8.08,2,795.4,16.86,136.23,34.35,0,2,1,0,0,1,0.40083630404485643,Moderate
R06194,Village Road,12.74,2,7.16,0,906.3,26.21,92.04,23.7,1,0,0,0,0,1,0.16643068347186815,Safe
R06195,District Road,19.88,0,10.63,0,474.0,9.32,151.48,12.29,2,3,0,1,0,1,0.2844397609254049,Moderate
R06196,State Highway,10.98,2,3.24,2,1187.0,16.6,86.7,34.03,2,2,0,0,0,1,0.15582001421946826,Safe
R06197,State Highway,14.35,1,4.88,3,319.9,39.18,30.49,32.57,4,2,0,0,0,1,0.2840385232662626,Moderate
R06198,Village Road,1.6,1,10.94,1,1649.9,9.43,78.19,30.16,2,3,1,1,0,1,0.5809719162037628,High
R06199,State Highway,12.82,3,3.53,2,464.6,9.27,55.33,29.84,4,2,0,0,0,1,0.27539435557644437,Moderate
R06200,Highway,15.41,0,5.04,2,2166.6,11.72,98.38,22.15,3,2,1,1,0,1,0.545439068528574,High
R06201,District Road,15.68,0,6.16,1,1766.1,25.86,44.3,31.88,3,1,0,0,0,1,0.08682734172066059,Safe
R06202,District Road,15.52,1,9.76,0,2234.2,23.43,20.46,17.64,0,3,0,0,0,1,0.023196555592182574,Safe
R06203,Village Road,4.91,2,8.04,3,263.2,7.89,90.84,18.96,2,2,0,1,0,0,0.3544385170658802,Moderate
R06204,District Road,19.52,1,11.59,3,2006.3,31.14,195.57,15.4,3,1,0,1,1,1,0.6351389912240427,High
R06205,Highway,19.91,1,5.05,1,2208.0,40.84,174.32,20.08,2,0,1,0,0,1,0.4294038791333222,Moderate
R06206,Village Road,1.97,1,10.85,0,159.2,8.95,108.68,15.84,1,0,0,0,0,1,0.10345488813840109,Safe
R06207,State Highway,18.76,1,5.55,2,2497.7,30.28,90.41,18.5,1,0,0,0,0,1,0.18192437781649018,Safe
R06208,State Highway,6.14,2,5.21,2,786.6,26.39,57.2,27.26,1,1,0,0,0,1,0.2098325726315372,Safe
R06209,District Road,13.94,0,7.49,0,568.7,14.8,136.6,20.75,1,0,0,0,0,1,0.11514730288069183,Safe
R06210,Highway,7.09,1,3.64,0,1066.5,27.8,18.62,29.19,1,1,0,0,0,1,0.07996808578010337,Safe
R06211,District Road,19.37,2,6.46,3,71.2,9.45,147.91,21.98,0,2,1,0,0,1,0.3922144972890413,Moderate
R06212,Highway,2.48,1,6.2,0,2220.5,37.53,142.61,13.48,4,0,0,1,1,1,0.520119449337194,High
R06213,District Road,10.21,0,4.44,0,707.8,1.0,99.32,28.55,0,2,0,0,1,1,0.1878608283382886,Safe
R06214,State Highway,8.85,0,10.75,1,1327.9,25.52,72.75,11.65,3,0,0,0,0,1,0.09832355904719688,Safe
R06215,Village Road,6.86,2,6.47,0,1577.7,14.35,17.81,33.56,2,0,0,0,0,1,0.08432794514029719,Safe
R06216,Village Road,13.09,0,11.84,0,1988.2,39.66,83.11,31.02,3,2,0,0,0,1,0.20117623847831445,Safe
R06217,State Highway,3.06,1,11.1,1,663.0,22.47,35.67,34.08,3,3,0,0,0,1,0.11829834557544511,Safe
R06218,State Highway,14.47,0,4.75,0,1807.0,36.11,60.24,16.22,2,2,0,0,0,1,0.13936070828182037,Safe
R06219,State Highway,19.62,1,7.55,2,338.3,41.57,174.22,22.03,2,0,0,1,1,1,0.5769703224714039,High
R06220,State Highway,16.19,2,8.42,1,1775.4,15.05,87.12,14.83,2,3,0,0,0,1,0.13576523926527667,Safe
R06221,Village Road,17.27,2,10.37,0,2302.3,39.62,52.23,20.56,1,1,0,1,0,0,0.3788024813398531,Moderate
R06222,District Road,7.51,1,10.97,1,258.3,32.68,97.88,16.09,3,0,0,0,1,1,0.29135152439578377,Moderate
R06223,State Highway,6.84,1,8.62,0,335.9,4.87,74.21,31.32,1,4,1,0,0,1,0.25537122934289064,Moderate
R06224,State Highway,10.58,2,3.32,0,1415.2,4.68,75.48,13.04,3,5,0,0,0,1,0.14496769714842314,Safe
R06225,Highway,1.39,0,7.33,2,163.7,36.78,186.14,15.63,3,1,1,0,0,1,0.4857922148922924,Moderate
R06226,District Road,18.93,0,10.96,0,509.1,21.07,92.19,16.6,1,2,1,0,1,1,0.4435726707234983,Moderate
R06227,Highway,3.3,2,9.43,1,516.0,22.28,42.48,28.45,1,2,0,0,0,1,0.11295855176155735,Safe
R06228,Village Road,18.11,1,10.83,2,1229.1,40.11,58.93,25.76,3,0,0,0,0,1,0.21018988972559663,Safe
R06229,Village Road,2.13,1,9.07,1,658.8,40.67,124.29,13.41,1,1,1,0,0,1,0.4130114485005451,Moderate
R06230,State Highway,16.54,0,3.4,1,1215.0,5.07,104.26,25.14,1,2,0,0,0,1,0.07604364463856075,Safe
R06231,District Road,3.46,2,11.71,2,1326.9,16.81,202.93,31.16,0,2,1,0,0,1,0.5060342447411781,High
R06232,Village Road,1.24,1,11.26,2,1840.1,40.29,28.1,21.31,1,1,0,0,0,1,0.18826048867405018,Safe
R06233,District Road,14.53,2,4.14,2,2367.7,36.89,121.76,25.3,0,6,0,0,0,1,0.26931115738298633,Moderate
R06234,State Highway,5.97,3,4.01,1,1284.2,32.45,169.66,23.3,2,3,0,1,0,0,0.46716109429736524,Moderate
R06235,State Highway,14.43,3,7.85,3,919.8,4.59,46.59,18.95,0,1,0,0,0,1,0.18723497644696857,Safe
R06236,Village Road,11.32,2,9.81,2,683.8,27.95,78.33,10.06,0,1,0,0,0,1,0.21229850520531635,Safe
R06237,District Road,2.62,0,6.44,1,1604.9,26.18,7.62,14.66,2,1,0,0,0,1,0.052669292435234896,Safe
R06238,District Road,18.68,2,4.23,1,2360.1,7.52,57.88,33.68,0,2,0,0,0,1,0.17202015930618456,Safe
R06239,Village Road,9.32,0,7.6,0,1923.4,34.82,56.15,18.87,2,0,0,0,0,1,0.1022471000995277,Safe
R06240,Village Road,14.82,2,6.04,1,555.0,14.04,117.93,17.43,3,1,0,0,0,1,0.2701857437285317,Moderate
R06241,Village Road,10.27,0,6.17,0,2238.6,27.93,73.54,25.35,0,3,1,0,0,1,0.3243839039459749,Moderate
R06242,Highway,12.29,1,8.8,0,1852.0,16.28,40.98,32.59,2,3,1,0,0,1,0.3222268814547031,Moderate
R06243,District Road,6.4,0,10.97,0,363.5,3.8,58.72,17.56,4,1,0,0,0,1,0.1287466524910699,Safe
R06244,District Road,4.41,2,8.03,1,1796.4,23.62,66.54,15.58,1,1,1,0,0,1,0.44575847169499166,Moderate
R06245,Village Road,11.08,0,9.19,1,758.9,13.8,43.01,32.55,3,1,0,1,0,1,0.26519274079710403,Moderate
R06246,District Road,9.08,1,8.94,1,1253.9,3.21,200.13,29.34,2,2,1,0,0,1,0.4187908421695893,Moderate
R06247,State Highway,8.11,2,7.96,1,785.6,8.93,43.0,27.56,0,1,0,0,1,1,0.24970812697948702,Safe
R06248,Village Road,13.62,1,5.8,2,255.9,27.85,136.03,23.93,2,1,0,0,0,1,0.2466255642981313,Safe
R06249,District Road,13.96,0,6.4,1,1933.0,4.56,52.96,20.64,2,3,0,0,0,1,0.09232982588864246,Safe
R06250,Highway,1.4,1,5.84,1,2080.3,3.94,66.63,25.95,3,2,0,0,0,1,0.1262463830183642,Safe
R06251,District Road,7.11,0,11.26,0,618.3,42.48,74.29,15.42,1,1,0,0,0,1,0.1581612015438069,Safe
R06252,State Highway,8.53,1,10.44,2,637.1,4.84,6.58,30.43,4,2,0,0,1,1,0.26458586496890185,Moderate
R06253,State Highway,2.39,3,8.21,1,1103.4,16.92,41.29,20.41,2,4,1,0,0,0,0.3574144712142066,Moderate
R06254,Highway,5.1,1,11.21,2,2038.1,6.0,88.44,28.87,2,2,0,0,0,1,0.12794629236849198,Safe
R06255,District Road,1.51,0,10.98,0,239.3,42.27,65.91,30.29,1,2,1,0,0,1,0.34718286597048115,Moderate
R06256,District Road,19.93,1,11.35,1,2031.3,21.65,65.8,11.88,2,1,0,0,0,1,0.19169909466968088,Safe
R06257,District Road,14.86,3,5.0,0,2310.7,5.0,24.6,26.89,1,0,0,0,0,1,0.13893369315493118,Safe
R06258,District Road,2.21,0,9.46,0,1425.7,34.6,110.68,17.57,2,1,1,0,1,1,0.4871610517040846,Moderate
R06259,Village Road,0.89,1,8.48,1,198.0,35.14,46.79,18.97,2,3,1,0,0,1,0.40488409038363526,Moderate
R06260,State Highway,14.53,1,9.6,2,710.4,40.55,63.76,28.34,4,2,0,1,0,1,0.4225453461274778,Moderate
R06261,Highway,9.06,2,5.37,1,322.9,31.75,143.08,33.93,0,1,1,0,0,1,0.4017616401796392,Moderate
R06262,Village Road,15.84,2,9.25,1,685.2,2.46,79.11,30.09,3,1,1,1,0,0,0.4965602502570875,Moderate
R06263,State Highway,18.51,0,6.69,2,2038.9,24.76,194.73,17.29,3,1,0,0,0,1,0.2014149872773802,Safe
R06264,Village Road,12.19,1,10.51,0,186.4,17.28,85.93,27.7,0,2,0,0,0,1,0.12595310282603867,Safe
R06265,Village Road,4.15,1,10.16,1,745.4,33.69,35.23,18.19,2,3,0,0,1,1,0.3025920059052097,Moderate
R06266,District Road,15.75,0,4.9,1,1316.5,26.59,81.85,20.99,2,2,0,0,0,1,0.1544657260213375,Safe
R06267,Village Road,19.14,0,4.65,1,2191.4,32.63,82.09,13.08,1,1,0,1,1,1,0.43005717062596893,Moderate
R06268,Highway,11.81,1,9.46,1,662.5,8.12,85.66,30.86,2,0,1,0,0,1,0.33535991236646095,Moderate
R06269,State Highway,13.8,0,7.95,0,1956.9,19.67,38.49,26.17,3,4,0,0,0,1,0.03742448825104289,Safe
R06270,District Road,7.08,2,8.01,1,1479.7,19.44,22.27,31.57,1,4,0,0,0,1,0.1887107917795562,Safe
R06271,State Highway,7.94,0,9.77,3,1707.1,44.14,95.97,15.59,0,4,0,0,0,1,0.23435438024172173,Safe
R06272,Village Road,14.83,0,10.69,3,2161.3,0.86,55.05,13.23,0,0,0,1,0,1,0.26399098921188285,Moderate
R06273,Highway,18.59,0,5.15,1,114.7,36.72,77.9,30.39,2,3,0,0,1,1,0.26333738207059,Moderate
R06274,District Road,12.77,0,8.0,1,1347.8,4.37,94.77,31.97,3,0,1,0,0,1,0.24911143555987658,Safe
R06275,District Road,15.9,1,10.46,0,1880.7,3.62,141.55,14.3,0,2,1,0,1,1,0.487215369122471,Moderate
R06276,District Road,3.85,1,10.86,1,2217.3,14.77,16.68,26.05,1,1,0,0,0,1,0.06346517046843772,Safe
R06277,State Highway,4.63,2,5.59,2,375.1,31.53,22.54,14.13,2,2,0,0,0,1,0.17659613567582136,Safe
R06278,State Highway,10.87,3,3.94,1,886.6,30.53,133.59,10.36,1,2,0,1,0,0,0.5479327455271419,High
R06279,Village Road,3.94,2,5.1,2,242.5,28.25,167.15,23.56,3,0,1,0,0,1,0.4238753595115683,Moderate
R06280,State Highway,12.88,0,11.51,1,2095.6,34.85,38.54,33.76,3,0,0,0,0,1,0.1291319064457982,Safe
R06281,Village Road,6.19,3,7.16,1,2150.5,10.46,72.91,24.76,1,1,0,0,0,1,0.1909758427640025,Safe
R06282,District Road,15.93,1,6.77,0,1234.8,28.52,92.3,20.73,2,1,0,0,0,1,0.20083148879696555,Safe
R06283,Village Road,16.26,1,3.12,2,100.9,28.71,19.78,17.05,4,1,0,0,0,1,0.14519162768371405,Safe
R06284,District Road,9.54,1,3.46,3,300.4,29.45,84.51,17.04,2,1,0,0,0,1,0.17330700305690727,Safe
R06285,State Highway,4.03,0,9.02,1,1579.7,26.75,65.63,16.58,0,2,1,1,0,1,0.5482127281113135,High
R06286,District Road,13.11,2,8.31,0,2457.4,9.97,89.1,15.23,2,1,1,0,0,1,0.3805955328944118,Moderate
R06287,Village Road,19.86,0,8.18,3,2105.2,41.14,21.76,11.66,4,0,0,0,0,1,0.20232438934408237,Safe
R06288,District Road,12.64,1,3.99,0,2004.9,43.92,223.84,28.93,6,1,0,0,0,1,0.268343888300567,Moderate
R06289,Village Road,1.2,0,6.17,1,1074.0,31.01,40.42,17.88,0,2,0,1,0,1,0.31520146653198494,Moderate
R06290,District Road,0.84,2,10.31,0,2463.8,19.98,152.88,13.9,3,4,1,0,0,1,0.4407710839698685,Moderate
R06291,Highway,6.75,2,4.57,0,2071.2,24.17,81.4,25.1,3,2,0,0,0,1,0.14840825624864268,Safe
R06292,State Highway,4.32,0,10.94,0,872.3,4.88,44.88,33.36,4,1,0,0,0,1,0.08517405446637527,Safe
R06293,Village Road,16.35,1,4.09,1,1883.8,16.35,166.72,27.21,4,1,1,0,0,1,0.3469721199937196,Moderate
R06294,State Highway,16.97,2,4.52,1,1109.7,43.93,110.36,14.79,0,0,0,0,0,1,0.26421280324886215,Moderate
R06295,Village Road,5.54,1,7.3,1,1668.1,24.65,20.33,20.35,1,2,0,0,0,1,0.10945294244416573,Safe
R06296,Village Road,6.85,1,11.51,1,2426.6,25.23,97.65,30.63,3,3,0,0,0,1,0.18305533962352202,Safe
R06297,State Highway,5.11,1,5.97,1,653.8,42.93,150.92,11.27,3,3,1,1,0,1,0.6857087173369438,High
R06298,Highway,18.21,0,8.92,2,1997.8,39.89,55.34,18.41,0,1,1,0,0,1,0.3549868746499388,Moderate
R06299,District Road,10.3,1,8.3,3,1496.4,25.59,118.95,19.7,2,2,1,0,0,1,0.45215829309337213,Moderate
R06300,State Highway,13.29,1,4.35,0,2377.4,12.1,93.67,21.32,0,1,1,0,0,1,0.35102835843870117,Moderate
R06301,Village Road,8.6,1,5.23,0,379.4,5.26,96.68,23.97,1,1,0,0,1,1,0.2158033588311254,Safe
R06302,District Road,12.8,2,11.37,1,1813.3,38.86,15.17,22.34,1,4,0,0,0,1,0.09814399271096502,Safe
R06303,District Road,8.02,0,4.66,0,141.0,41.4,18.28,14.07,2,1,0,0,1,1,0.24050562854438096,Safe
R06304,Village Road,7.12,0,9.26,2,654.1,22.24,69.55,20.42,5,2,0,1,0,1,0.358438166157594,Moderate
R06305,State Highway,12.87,0,11.68,0,836.1,4.25,10.22,19.23,3,2,0,0,0,1,0.0,Safe
R06306,District Road,12.03,0,4.08,1,1109.0,27.28,65.98,33.23,0,3,0,0,0,1,0.10220955769368952,Safe
R06307,State Highway,6.22,0,6.59,0,2415.0,16.54,46.8,28.57,5,2,0,1,0,1,0.24377257372575065,Safe
R06308,State Highway,3.41,3,5.02,1,215.6,7.1,48.66,31.65,3,3,0,0,0,1,0.1584806166218719,Safe
R06309,District Road,7.69,0,4.99,0,464.0,41.36,63.11,27.74,4,2,0,0,0,1,0.16484707724384146,Safe
R06310,Village Road,8.6,1,4.07,2,547.5,10.78,59.84,11.42,2,4,0,0,0,1,0.12276306501379457,Safe
R06311,State Highway,12.76,0,8.85,3,1088.8,32.0,101.84,21.85,0,1,0,0,0,1,0.23460912771373715,Safe
R06312,District Road,18.33,1,9.72,1,198.7,19.32,15.7,29.45,3,1,0,0,0,1,0.16733655738311629,Safe
R06313,District Road,1.21,3,9.09,0,2415.3,37.26,53.67,24.79,3,1,0,0,1,0,0.2795977470486843,Moderate
R06314,State Highway,5.25,0,11.32,1,1421.6,31.54,89.62,28.96,0,0,0,0,0,1,0.11274386059526756,Safe
R06315,State Highway,4.28,2,4.31,1,2042.6,5.54,127.84,34.05,0,3,1,1,0,0,0.5165312291252585,High
R06316,Village Road,10.29,3,5.88,0,1942.6,20.23,91.93,16.18,1,0,0,0,0,1,0.15426590177347624,Safe
R06317,District Road,8.88,1,6.1,2,1669.0,11.69,85.83,34.58,3,0,1,0,0,1,0.3139537310947853,Moderate
R06318,District Road,14.72,0,5.09,0,2265.8,32.11,29.07,13.01,0,0,0,0,0,1,0.080988815284699,Safe
R06319,District Road,5.23,1,4.28,0,2260.8,24.51,36.77,33.0,1,1,0,1,1,1,0.41687087064420286,Moderate
R06320,Highway,12.09,2,7.38,1,363.0,15.31,100.88,14.83,6,1,0,1,0,0,0.4415825681327171,Moderate
R06321,District Road,17.74,0,10.51,0,2259.7,14.83,82.06,27.98,0,2,0,0,0,1,0.045869212365306646,Safe
R06322,District Road,18.26,1,11.59,2,1333.5,5.15,79.12,29.58,5,1,0,1,0,1,0.3151293012992031,Moderate
R06323,District Road,19.2,0,4.16,0,706.8,9.62,89.25,30.28,5,0,0,0,0,1,0.06558994235365483,Safe
R06324,State Highway,15.58,0,10.41,2,1540.8,32.11,54.15,20.94,2,2,0,1,1,1,0.5167090098972822,High
R06325,Highway,18.17,2,10.42,1,738.2,27.45,52.55,14.23,2,4,1,1,0,0,0.5986758506556038,High
R06326,State Highway,5.07,1,6.5,1,1223.6,16.0,83.8,29.9,3,1,0,0,0,1,0.13475404673849845,Safe
R06327,Village Road,4.35,0,3.99,0,2050.3,37.63,135.58,26.11,1,3,1,0,0,1,0.35362049248949456,Moderate
R06328,District Road,0.63,1,11.91,0,128.9,21.8,74.65,16.45,2,1,1,0,0,1,0.3691642600431916,Moderate
R06329,District Road,14.28,0,8.9,1,498.6,35.75,165.24,19.81,2,4,1,0,0,1,0.4619839042341192,Moderate
R06330,Highway,18.78,0,11.84,0,2393.6,35.15,94.38,17.44,1,0,1,1,0,1,0.5257297385028542,High
R06331,Highway,4.15,1,7.35,1,1140.5,38.16,74.36,32.87,1,1,0,1,0,1,0.4562419086686178,Moderate
R06332,District Road,12.92,1,6.56,1,793.1,38.24,383.87,30.09,3,0,1,0,0,1,0.5691542358253178,High
R06333,District Road,15.06,0,5.22,0,2312.0,30.56,118.63,32.06,2,2,1,0,0,1,0.3912109068318844,Moderate
R06334,District Road,18.59,0,11.85,2,2282.5,33.72,68.8,11.29,5,1,0,0,0,1,0.22856796994008372,Safe
R06335,State Highway,13.11,1,5.28,3,158.4,34.96,198.5,26.53,2,1,1,0,0,1,0.5275360593456189,High
R06336,District Road,19.42,2,3.21,1,938.1,7.61,125.27,16.69,2,0,0,1,1,0,0.43768422084152564,Moderate
R06337,State Highway,7.22,2,7.61,3,2286.4,13.51,44.22,28.7,2,2,0,0,0,1,0.17886121286150264,Safe
R06338,State Highway,7.32,0,6.39,2,490.4,4.69,78.97,32.28,2,0,0,0,0,1,0.11509797312904485,Safe
R06339,District Road,11.09,1,5.35,0,1466.6,8.52,64.53,29.15,2,0,0,0,0,1,0.13634994917918747,Safe
R06340,State Highway,7.98,2,8.71,0,835.9,35.02,127.77,32.77,2,2,1,0,1,0,0.5550056657475229,High
R06341,State Highway,0.53,1,6.28,1,1854.6,42.62,117.55,19.97,3,2,1,1,0,1,0.6260926882034177,High
R06342,District Road,14.77,3,6.62,1,437.7,30.31,239.98,25.6,1,1,1,0,0,0,0.5442534984918739,High
R06343,District Road,15.16,3,3.21,1,1510.3,39.87,167.6,21.87,2,0,0,1,0,0,0.5496653920770864,High
R06344,Village Road,15.07,0,8.3,1,50.0,14.31,136.3,30.75,2,3,0,0,0,1,0.19611046921958109,Safe
R06345,District Road,7.23,0,4.1,1,668.8,38.06,184.14,24.08,2,1,0,0,0,1,0.2458286026479425,Safe
R06346,Highway,10.68,0,4.92,2,447.3,15.25,26.18,27.75,2,2,1,0,0,1,0.26501407475729327,Moderate
R06347,State Highway,7.52,0,9.45,0,564.1,40.24,96.03,25.77,4,1,1,0,0,1,0.4367763622500159,Moderate
R06348,Village Road,0.81,3,5.82,2,2158.0,35.91,28.26,31.55,3,1,0,1,0,0,0.4369773702198388,Moderate
R06349,District Road,11.47,3,4.47,3,2291.3,44.26,236.34,23.21,5,2,1,0,0,0,0.6020738853657103,High
R06350,District Road,2.91,0,8.2,2,1899.8,37.23,71.72,12.72,1,3,1,0,0,1,0.3253610936904551,Moderate
R06351,Highway,2.06,1,4.93,0,1495.8,17.92,89.53,33.72,3,2,0,0,0,1,0.15640333761138214,Safe
R06352,District Road,15.23,1,5.44,0,615.6,4.95,60.18,23.9,3,2,0,0,0,1,0.17611572455880445,Safe
R06353,Highway,0.69,1,8.59,1,723.1,39.34,111.17,29.57,0,2,1,1,0,1,0.6173179299041032,High
R06354,District Road,19.2,1,9.66,3,809.2,25.7,62.75,26.98,4,0,0,0,0,1,0.2180570329124645,Safe
R06355,Village Road,10.55,3,9.66,2,1953.7,38.62,81.26,20.79,5,1,0,1,0,0,0.5396929204205315,High
R06356,Village Road,19.67,0,7.34,1,669.6,17.42,76.22,33.78,2,0,0,1,0,1,0.31313321877176714,Moderate
R06357,District Road,1.63,0,7.09,0,2434.8,1.3,162.76,28.32,3,1,0,0,0,1,0.0938904147985425,Safe
R06358,District Road,11.88,0,10.09,2,2001.3,2.36,25.99,15.79,2,1,0,0,0,1,0.003551254681724479,Safe
R06359,Village Road,7.31,1,4.74,2,2499.3,30.17,99.47,34.9,2,0,0,1,0,1,0.39056607783219166,Moderate
R06360,District Road,16.95,0,4.37,3,1175.0,5.15,37.97,35.0,1,2,0,0,0,1,0.10042423419328035,Safe
R06361,Highway,7.54,1,8.98,1,1493.9,33.55,58.43,17.24,2,0,0,0,0,1,0.21638793381266413,Safe
R06362,District Road,5.58,1,6.69,1,737.0,18.87,32.98,34.63,0,0,0,0,0,1,0.13094922384459903,Safe
R06363,State Highway,17.22,2,9.39,1,1529.2,25.34,24.41,25.43,3,0,0,0,0,1,0.17369155272763304,Safe
R06364,District Road,7.81,1,5.31,3,2436.1,36.05,114.49,14.63,2,0,0,0,0,1,0.260074389683636,Moderate
R06365,District Road,0.83,0,5.92,1,124.4,11.39,74.47,34.46,2,2,0,0,0,1,0.08505880571252242,Safe
R06366,District Road,8.11,2,11.07,0,758.8,18.58,32.34,12.55,4,1,0,0,0,1,0.062144275118795916,Safe
R06367,State Highway,13.26,2,6.79,1,739.2,32.83,30.01,25.94,1,1,0,0,0,1,0.22708999100803354,Safe
R06368,State Highway,5.46,0,8.32,2,2456.8,41.33,90.9,30.93,1,3,1,0,0,1,0.44849048863796614,Moderate
R06369,District Road,8.92,0,3.96,1,375.0,13.06,77.92,30.73,1,0,1,0,0,1,0.3180680900229323,Moderate
R06370,Village Road,1.61,2,4.61,1,2040.3,28.02,61.27,10.16,1,0,0,0,1,1,0.3528889732925108,Moderate
R06371,District Road,11.97,0,3.32,2,722.7,42.8,62.73,20.63,2,2,0,0,0,1,0.2313200661904828,Safe
R06372,State Highway,15.25,0,6.82,2,2158.5,29.2,162.43,12.22,2,0,1,0,1,1,0.5042969507001729,High
R06373,Village Road,8.56,1,11.9,0,1245.0,40.18,58.25,16.49,5,1,0,0,0,1,0.12740318421181604,Safe
R06374,Village Road,8.69,0,10.86,2,643.5,42.29,123.86,33.45,1,1,1,0,0,1,0.43190037893474104,Moderate
R06375,State Highway,2.22,0,8.7,1,1788.8,41.82,57.4,32.11,2,0,1,0,0,1,0.33614736456914923,Moderate
R06376,Highway,4.44,1,10.75,3,2111.9,34.13,88.7,26.48,4,1,0,0,0,1,0.2884992862581349,Moderate
R06377,District Road,3.52,2,8.35,3,1201.8,24.84,244.56,32.46,1,0,1,0,0,1,0.5305378603032704,High
R06378,Village Road,9.89,2,6.32,1,1799.3,4.35,111.37,17.91,1,3,0,1,0,0,0.4133108776245117,Moderate
R06379,Village Road,10.82,3,4.56,3,494.9,10.02,202.36,30.7,0,1,1,0,0,0,0.4706510571588189,Moderate
R06380,Village Road,19.0,0,8.88,1,2347.1,11.51,14.24,27.12,3,0,0,0,0,1,0.0,Safe
R06381,District Road,1.93,0,4.74,2,286.3,1.5,79.62,28.35,2,3,0,0,0,1,0.057679022655392105,Safe
R06382,District Road,12.2,2,6.76,0,593.8,4.59,126.48,12.14,1,1,0,0,0,1,0.13459621633310406,Safe
R06383,Highway,10.77,1,10.43,0,756.5,13.26,57.52,18.72,1,2,0,0,0,1,0.15940684709809863,Safe
R06384,State Highway,10.57,0,4.16,2,424.2,4.08,156.92,11.22,1,0,1,0,0,1,0.3560402194203965,Moderate
R06385,District Road,17.53,0,4.16,2,1046.4,7.63,82.41,13.76,4,0,0,0,1,1,0.14789540838089685,Safe
R06386,District Road,4.51,0,5.02,1,1171.5,2.45,49.99,16.79,1,1,0,0,0,1,0.046560252244873326,Safe
R06387,District Road,1.3,1,7.97,1,1320.5,18.74,26.73,24.64,1,1,0,0,0,1,0.11952483464248113,Safe
R06388,District Road,13.61,0,5.27,1,150.0,36.96,161.9,29.0,3,2,1,1,0,1,0.6315101915632664,High
